Filename;FSC;SSC;CFSE;SLAM;Flt3;CD16/32;CTV;CD127;CD48;SCA-1;ckit;new_value_CV_VC;Time;Condition;Color;Generation;Original_cell;Culture_time
export_H10 bulk HSC SC5_CF1.csv.78;126962,7344;70715,08594;6450,619629;1130,357544;75,589027;128,803207;32,689903;4,931399;134,621597;34,853085;218,072418;3,764647;202,273117;SC5;CF;1;HSC;24h
export_H10 bulk HSC SC5_CF1.csv.79;124820,2188;79559,88281;9928,389648;1070,252808;71,184669;174,329758;32,155602;-67,957413;10,293287;3108,100342;207,855774;3,892011;207,100067;SC5;CF;1;HSC;24h
export_H10 bulk HSC SC5_CF1.csv.80;162736,6875;80517,5;8832,522461;506,933044;74,671967;328,368622;66,835655;171,563477;1655,721924;16,080015;278,083679;4,080779;208,627441;SC5;CF;1;HSC;24h
export_H10 bulk HSC SC5_CF2.csv.1;150655,9219;55396,55469;4420,679199;500,123199;138,508484;97,824837;39,627911;173,315033;233,768158;34,976139;211,759659;3,707707;116,054909;SC5;CF;2;HSC;24h
export_H10 bulk HSC SC5_CF2.csv.2;168329,875;102511,125;4622,030762;501,971191;431,798431;993,315186;37,861599;-36,381458;760,774048;25,09873;139,122864;3,707383;212,834579;SC5;CF;2;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.1;165116,8906;112721,9922;22483,80469;2384,108154;96,68177;194,482559;29451,64453;176,506302;-7,964739;263,829468;316,249634;6,237374;1,004003;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.2;163178,8438;107363,4297;11933,7666;3285,044678;176,569016;107,540199;16850,34766;255,488434;821,733948;30,063429;120,215805;5,871381;1,093109;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.3;138569,4375;93577,67188;12227,66016;1839,409424;60,77317;194,803955;15466,71875;56,203945;299,306152;351,656586;541,703125;5,85254;1,797062;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.4;131691,9844;96125,59375;22120,99023;3397,399902;58,405701;255,857712;26209;-52,818481;-79,634087;5492,402344;376,89444;6,196557;2,030395;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.5;161139,2031;121993,625;21518,0293;1393,254395;70,881905;440,759888;22849,55078;-57,799759;22,426975;9044,676758;577,108704;6,145946;2,331428;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.6;117901,4141;77263,05469;14708,02148;68,110992;195,15033;231,862396;17402,98633;-92,175446;25,597677;4173,247559;373,847076;5,94548;2,637718;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.7;105472,6094;63430,14063;13172,05957;2942,460449;125,362938;151,372787;15639,61621;-51,167675;-94,357918;5032,001953;146,66777;5,878801;3,306331;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.8;145181,8438;106195,1953;15407,09082;1016,581543;103,31739;158,15451;21554,9375;169,973816;623,132935;46,172241;479,058472;6,025446;5,495708;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.9;134617,2188;88974,17969;17566,33984;1170,378662;77,26609;274,369537;20423,94336;-106,889801;-25,785643;5298,891602;382,379395;6,049172;6,624769;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.10;112373,7344;66240,14844;20005,92578;2019,874756;95,274147;287,258545;29273,80078;-100,145424;-46,643475;4134,687012;255,256943;6,199656;6,775256;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.11;166023,1094;114762,8516;16284,27051;3147,368408;63,985291;89,906372;20064,67383;211,399384;458,767639;-4,4239;352,860626;6,020449;7,309101;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.12;157383,5;124025,1094;12615,90527;1760,803833;88,926483;157,592484;18644,61523;195,003571;455,77301;427,401672;701,472168;5,919525;7,747671;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.13;148087,3438;79593,49219;16104,72461;1553,027832;45,901676;159,858795;22450,74805;100,102478;41,290073;812,928467;462,33252;6,05155;8,061463;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.14;114075,5156;76850,94531;14556,47949;1812,462402;88,739983;247,018311;21842,65234;-68,091751;-38,110718;5245,979004;327,866638;6,012078;8,093503;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.15;162117,2188;102584,8281;15634,00195;1119,502563;116,842613;260,66629;25516,20898;-47,982834;97,483437;-1,120996;388,753113;6,081745;8,232122;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.16;124237,8438;57875,32813;14810,35742;1742,638184;67,807327;145,675858;17904,32813;8,123715;-1,477586;1286,788696;439,830322;5,956331;8,316414;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.17;99068,49219;56504,19141;19092,5625;292,550629;88,482292;261,292755;32659,17383;-45,476585;366,931732;56,373089;174,887482;6,218912;8,5118;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.18;124458,75;68966,375;20283,65234;3929,090576;236,659271;319,296692;20528,83398;-202,818756;-143,656631;6893,299805;180,82515;6,094914;9,555857;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.19;150491,6406;105816,9609;16422,94727;4093,709717;64,092339;184,651825;21197,81445;-127,14782;-120,963158;5718,743652;544,629333;6,039924;10,661505;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.20;185984,8906;114989,2813;13740,45117;3269,274414;108,981773;153,837265;18214,38086;177,613998;992,301208;173,731155;118,157402;5,938577;11,528212;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.21;119081,0625;76573,25781;15594,66504;1847,745728;109,880905;199,459625;19676,5918;-123,290192;-34,745461;7344,280273;294,379517;6,001163;11,99876;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.22;154804,7344;132316,625;15422,22754;1863,599731;114,913925;127,625053;16309,91016;165,98114;1771,089844;-0,257415;421,476318;5,94012;15,217169;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.23;183140,625;139525,0625;22392,93945;1640,937622;103,283218;70,094955;24368,01367;307,772278;348,608704;14,202617;477,762695;6,177943;15,274847;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.24;124367,9453;80815,25781;13621,18164;412,734711;167,063141;53,94809;16498,17773;10,338719;152,68837;4409,419922;238,111786;5,905509;17,512012;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.25;147712,7656;114515,2734;13871,39063;2689,214355;109,805275;201,159134;19430,7832;92,558403;53,508091;20,900284;221,281601;5,961342;18,341536;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.26;142994,6563;83967,38281;21159,44141;775,78009;73,072464;282,872375;23593,9043;136,905228;234,103027;90,266815;529,472595;6,15063;19,512596;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.27;113528,1875;74373,96094;16244,3125;2869,974365;248,785278;310,025574;16715,69336;-156,963043;-113,242935;6959,642578;199,548737;5,963615;20,472963;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.28;158192,6094;103746,7109;15751,00391;2083,390625;41,293568;259,665283;26265,46484;-11,492287;-39,444664;5800,362793;650,84436;6,092922;21,618725;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.29;176588,6719;121154,3281;20190,91211;726,480652;189,135849;200,76564;25687,34375;-18,740755;27,746532;4907,390625;794,980103;6,162347;21,896046;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.30;150885,5313;100633,7266;15654,74805;1279,154785;90,168716;178,163315;18616,89844;174,835129;2081,329102;141,171631;526,590881;5,985343;21,925035;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.31;125916,0781;85874,78906;13593,50684;2094,945313;91,754112;82,042328;17125,21094;111,238182;-72,14753;4252,792969;368,848938;5,916339;21,957756;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.32;165034,3906;112328,7266;11899,50586;1736,920776;50,133366;108,883507;21197,83203;146,619904;4,557542;61,515884;407,093475;5,940984;22,828245;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.33;127314,3047;87658,36719;20823,32422;2144,526611;225,989075;396,732422;27931,54297;-178,221817;-25,615252;5184,623535;391,143036;6,19754;23,124384;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.34;169033,5156;116450,5078;17102,72852;149,603973;161,300385;165,287354;21737,19922;84,182716;60,074532;2027,609131;194,273666;6,060095;23,259863;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.35;151469,4375;118540,8203;21420,65234;303,187592;273,514801;447,920258;27085,83594;31,66917;170,895599;1734,177734;1849,846191;6,196783;24,226379;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.36;196470,9531;127416,0078;13887,10059;1698,236206;135,911804;535,554138;17524,95508;436,493073;1867,529541;32,866047;185,240707;5,929987;25,463085;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.37;146816,125;60266,31641;19946,76367;1481,630493;40,401199;245,083572;20229,14063;181,972763;881,378174;87,882294;292,165436;6,085255;25,46467;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.38;119045,3438;101077,2188;13972,38379;1423,971313;95,178001;182,278961;19978,87695;-52,247852;7,018582;2419,520264;469,295898;5,972112;25,548269;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.39;114869,0156;55941,14453;18929,5957;1426,729858;247,587158;198,683151;30377,31445;35,569859;-16,576315;1274,673218;210,330292;6,194036;25,83247;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.40;137063,1406;101931,6484;13946,16406;561,702087;86,610954;170,135468;20351,7793;42,953175;188,928436;339,350494;265,470215;5,977214;28,768492;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.41;122236,2344;84773,09375;17174,72461;2629,774902;77,519028;59,574894;19070,02734;61,591843;-48,75164;1021,540039;445,491302;6,021185;28,8162;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.42;186897,125;121547,4141;14870,46484;2916,43042;39,232845;222,950027;21397,50195;151,269165;527,114868;121,160385;516,653015;6,012308;28,842392;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.43;128955,2344;79853,25781;14845,73731;3536,271973;43,87149;255,32225;16485,26758;-216,397995;-85,317429;7645,748535;357,225281;5,931705;29,885937;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.44;133152,7344;84334,28125;23568,26953;633,778748;70,762794;200,365906;19332,24219;-27,717052;13,795417;4372,027344;379,63028;6,122562;29,963026;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.45;182221,4063;130028,6172;18633,06055;572,970703;113,872253;264,686157;21768,45117;26,905188;322,89328;84,426743;477,572632;6,086854;30,384773;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.46;167915,9531;107803,3359;16856,10938;1074,628174;177,984528;403,661102;25259,91406;138,523849;803,543213;293,914093;359,913086;6,101758;30,634939;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.47;135792,3281;87919,6875;16302,66992;547,729187;107,924316;144,583679;21513,40039;40,394375;3223,352295;173,900574;302,03891;6,042205;31,459785;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.48;120935,8594;67396,85938;16117,28809;592,668762;56,787697;142,559082;16873,85352;-143,8815;-28,87644;7724,301758;551,535828;5,964097;32,099991;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.49;166358,0313;115306,6484;12878,08301;539,143982;176,871811;224,6241;15512,59863;11,530245;148,248917;1437,238892;189,374695;5,869365;32,369408;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.50;145837,2344;119182,8203;14112,14063;2235,552979;39,43021;287,720612;18937,75;-27,823109;-35,999329;1054,08728;99,029373;5,958733;32,449566;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.51;136492,3594;76329,03125;15977,76465;2311,230469;263,64621;378,350616;20424,79492;-175,759491;-60,930733;6853,712891;505,052307;6,020076;34,171967;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.52;184861,4063;181838,3281;15115,12598;767,328735;117,836342;1177,028564;18349,55469;287,763641;1388,694092;254,118271;815,360474;5,970129;35,075886;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.53;142861,5313;94847,32813;14364,8584;725,877075;121,490341;97,211052;20517,65039;13,145844;54,296223;1960,877808;413,41275;5,988791;35,343639;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.54;124624,3047;88703,53906;16698,10938;1554,646729;45,207607;366,806;26755,67969;71,863052;149,681335;666,726868;481,630768;6,116532;36,790413;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.55;121050,1094;77234,71094;16411,18359;2400,220215;236,297409;324,999664;21621,41992;-87,802307;-63,126667;6740,62793;397,968842;6,04578;37,237972;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.56;120756,1406;71264,28125;17870,25781;970,926025;250,878143;129,989166;23697,00195;88,057213;15,277912;1805,122314;396,47113;6,100086;37,400154;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.57;141584,0781;78225,35156;17907,90039;2552,554932;25,250639;195,255432;23219,61523;134,991547;394,402191;27,326666;439,381012;6,094482;37,746075;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.58;110322,0938;69587,55469;12529,00879;106,239113;195,831207;281,961121;14979,16992;-27,037085;536,551147;2717,726318;296,906677;5,850181;37,79525;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.59;160069,2188;118289,0469;18724,75195;2349,826904;147,216965;632,664185;20638,0957;233,590729;953,793396;268,244354;402,561279;6,071987;37,805721;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.60;157131,8281;104795,1563;14418,49609;902,59021;162,46962;106,616745;20249,88281;74,858002;122,142868;1778,287964;197,149887;5,985901;38,184155;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.61;114649,1328;62964,17188;20281,32422;2020,627197;197,701523;379,84198;24742,45508;-157,840118;-54,760857;5404,547852;233,568802;6,15221;38,302711;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.62;168813,1875;105038,2344;17559,17969;330,372467;128,629684;153,146774;28755,61523;95,7938;311,912415;309,656738;727,658997;6,154111;38,941059;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.63;163985,375;110113,6328;13885,57227;1927,012329;108,54097;99,630417;20634,05859;65,175858;7,594783;2849,757324;517,252258;5,980107;38,998238;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.64;121259,8516;72062,5625;14729,62207;1632,926636;184,580215;162,879364;18891,98242;-55,776039;-53,903732;5916,874023;246,357452;5,971141;40,323757;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.65;142798,4063;107176,6719;20596,27148;1167,295654;222,063599;683,137085;23240,57422;-377,100464;-1,447595;7590,658203;865,40332;6,137712;41,331783;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.66;119620,25;90446,05469;26386,32227;353,91037;94,843636;47,72662;31637,6543;-100,087692;52,470135;4150,182617;244,093231;6,308512;41,385559;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.67;197920,7656;133268,9688;13442,46582;246,738098;167,636963;662,942505;16605,12305;336,584595;4873,270508;175,072418;655,866638;5,903437;41,651825;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.68;161806,7344;103624,7266;15741,47266;2126,668457;48,627251;138,067413;22130,66602;51,169239;13,600942;1132,410645;175,741364;6,040134;41,709274;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.69;121183,4375;63136,23047;13369,20117;4546,695801;304,010437;261,963928;17447,82813;14,566866;-150,094452;3887,995361;115,537766;5,916961;42,133358;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.70;163096,75;121405,3828;11393,66016;2317,016113;65,300919;214,510681;17787,06445;116,370552;694,711609;94,36367;373,927887;5,873772;42,694637;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.71;141702,3125;89451,46875;16646,18359;1521,081665;96,643234;236,987732;19411,75;-333,710052;-51,274109;7706,03125;310,0802;6,01704;45,549591;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.72;161801,1875;95642,51563;16666,8418;410,737244;92,05632;119,54496;22232,58203;128,864243;712,658936;563,412048;230,094177;6,059087;45,995754;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.73;129611,7969;87567,6875;13716,17188;1759,409668;111,076546;205,848495;17610,59766;-118,120323;-14,350873;2693,342773;334,789307;5,927681;46,108643;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.74;152650,875;72543,10156;11768,54688;326,005829;152,609222;77,158058;18216,73828;87,471977;243,420792;50,100872;330,754547;5,891043;46,193184;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.75;135964,5938;82911,07813;24628,33398;3111,151611;70,898285;371,804871;29400,87305;-244,910355;-82,192635;5975,71582;564,590027;6,264822;46,529388;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.76;128774,6797;94039,44531;14561,80078;1521,439209;87,281868;121,203468;16596,49023;-23,33968;-34,516956;1545,178101;549,839783;5,92784;46,940132;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.77;175682,3281;133531,875;19866,24609;645,378357;115,057487;335,579956;22491,53711;97,519745;1018,732605;168,633896;444,046875;6,116569;47,327713;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.78;142712,4688;103982,6641;21522,15625;1200,412354;116,084381;120,438721;24675,15039;115,617004;297,007263;105,424744;391,083771;6,16961;47,667915;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.79;142746,2031;85141,85938;13515,52441;1030,439453;107,420456;3435,904053;14560,25781;5,107266;1091,818726;217,517441;342,654755;5,864745;48,365891;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.80;122295,6016;65896,72656;15649,38477;821,564941;133,085083;211,999054;18901,7793;-72,751114;33,177944;2920,565918;353,472504;5,989902;48,85545;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.81;127079,4453;90328,85156;17000,8457;802,408752;121,034279;965,536682;22170,11523;93,565201;1084,506836;157,053391;498,336243;6,064316;48,982784;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.82;131166,5938;81249,53125;19044,14844;1503,494141;180,9617;233,814041;22036,09961;-98,682487;-30,41987;8149,939453;426,84436;6,097309;49,258739;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.83;140277,1719;108213,9844;16070,3584;1630,198975;65,512146;134,639114;18078,27734;-54,168144;24,900383;2633,240234;353,494293;5,984374;50,797619;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.84;139624,1406;83542,47656;17912,17773;1472,073608;48,369743;218,874725;24270,74609;-60,665047;4,566041;2324,529053;301,965515;6,108152;52,265972;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.85;146372,2188;65223,67969;18506,05273;1430,238159;13,614894;213,273682;22102,00781;-34,606857;-7,591209;1833,026855;446,17691;6,089424;55,575893;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.86;111793,9688;70980,47656;17325,18945;2563,941895;217,871994;240,124634;18029,25195;-208,123352;-101,298668;11508,24023;336,305603;6,006629;56,054958;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.87;130915,375;78012,95313;16949,13477;3807,231689;59,685215;174,67746;19361,26953;-12,404141;-129,109756;5543,741699;150,700989;6,021779;56,579426;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.88;172286,25;102637,6641;22492,9082;2884,670654;66,027206;993,910645;27877,62891;248,869415;1348,663696;53,993641;480,383942;6,220632;56,702797;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.89;194227,1406;116960;23492,5;1483,774658;31,904478;498,97818;31403,41992;280,635712;2833,156494;168,550415;617,184326;6,270556;57,253986;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.90;173221,1406;121258,6953;15767,58887;2153,30957;72,191833;485,315857;19562,88867;174,234741;989,405212;42,659653;266,735718;6,002769;58,588806;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.91;130886,4453;106578,375;11756,38281;3267,969238;20,482759;196,610962;16380,42481;-5,452505;123,130371;-38,671608;258,335144;5,858096;58,959705;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.92;139341,0469;114553,9531;17822,0332;3347,432617;59,000118;95,802979;25176,38672;48,089626;33,909184;35,273861;350,394226;6,117853;59,277931;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.93;148800,8594;96957,77344;24900,36328;221,547867;149,613647;131,204071;23527,28125;-147,555298;46,418076;8643,956055;395,095947;6,199755;61,676067;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.94;157760,5156;114563,1953;17746,52148;2255,399658;86,366943;258,634705;25239,58203;39,113483;69,369545;6579,429688;360,405609;6,117319;61,939201;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.95;170223,7188;115864,8047;14316,57227;2376,142578;80,998428;358,782562;23443,29492;157,809631;607,704773;72,002014;255,782196;6,028692;61,949696;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.96;172357,8906;100130,375;13611,71777;476,844177;76,878647;281,690674;20189,83789;176,182236;2554,400879;473,429077;431,634583;5,967307;63,865997;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.97;147566,2344;81925,75781;13450,17578;1424,138428;111,307922;307,552338;17741,62695;98,635796;284,932312;51,631142;397,473419;5,923944;64,31752;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.98;136083,4219;87416,08594;15594,44922;2485,984619;171,837891;346,838806;16573,26563;-98,107178;-72,550514;7046,85791;201,219208;5,94845;65,033325;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.99;133911,2969;75099,61719;12326,7334;681,384644;118,826752;167,885696;16877,17773;88,068054;102,671143;99,433701;257,374115;5,881819;68,63295;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.100;135093,25;105017,9297;14942,97754;3289,821533;55,104469;134,994095;19538,77734;102,874664;1061,004272;63,546329;316,117432;5,985896;70,637474;SC5;CV;0;HSC;24h
export_H10 bulk HSC SC5_CV0.csv.101;137939,4531;74681,72656;13710,85449;2737,300049;77,075394;186,535522;17166,08008;82,77388;126,921776;214,673431;433,944855;5,919711;71,061699;SC5;CV;0;HSC;24h
